AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Precipitation,WindSpeed,event_timestamp,month,weekday,season_idx,month_sin,month_cos,day_sin,day_cos,log_PM2.5,log_CO,pm_ratio,AQI_lag_1,AQI_lag_2,PM2.5_lag_1,PM10_lag_1,NO2_lag_1,SO2_lag_1,CO_lag_1,O3_lag_1,AQI_roll_mean_3,AQI_roll_std_3,AQI_roll_mean_7,AQI_diff,PM2.5_diff,PM10_diff,NO2_diff,SO2_diff,CO_diff,O3_diff,temp_diff,hum_diff,target_aqi_1d,target_aqi_2d,target_aqi_3d
78.083,23.483,100.288,5.846,3.371,142.0,50.042,28.213,80.375,0.25,30.679,2023-08-06,8,7,3,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,3.1979789991552154,4.962844630259907,0.23415563178047225,77.208,80.625,23.229,108.262,7.196,4.242,151.208,55.083,78.63866666666667,1.7749778402446867,73.87485714285715,0.875,0.25400000000000134,-7.974000000000004,-1.3499999999999996,-0.871,-9.207999999999998,-5.040999999999997,-0.09099999999999753,-1.375,76.083,76.042,70.208
76.083,26.542,101.762,5.804,3.071,145.5,48.792,28.017,80.208,0.25,33.221,2023-08-07,8,1,3,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,3.3157121123049342,4.987025428457122,0.26082427625243215,78.083,77.208,23.483,100.288,5.846,3.371,142.0,50.042,77.12466666666667,1.002600784639771,74.595,-2.0,3.059000000000001,1.4740000000000038,-0.041999999999999815,-0.2999999999999998,3.5,-1.25,-0.1960000000000015,-0.1670000000000016,76.042,70.208,64.833
76.042,21.921,66.892,6.271,3.367,139.167,48.125,27.954,81.667,0.25,29.429,2023-08-08,8,2,3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,3.1320535209122293,4.94283456886335,0.32770734915983973,76.083,78.083,26.542,101.762,5.804,3.071,145.5,48.792,76.736,1.1667163322878034,75.39271428571429,-0.04099999999999682,-4.621000000000002,-34.870000000000005,0.46699999999999964,0.2959999999999998,-6.332999999999998,-0.6670000000000016,-0.06299999999999883,1.4590000000000032,70.208,64.833,66.042
70.208,20.058,58.833,6.504,3.567,145.458,46.583,27.946,81.625,0.25,28.438,2023-08-09,8,3,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,3.0472805354345676,4.986738697934059,0.3409311100912753,76.042,76.083,21.921,66.892,6.271,3.367,139.167,48.125,74.111,3.38015931577613,75.61885714285714,-5.834000000000003,-1.8629999999999995,-8.058999999999997,0.23299999999999965,0.20000000000000018,6.290999999999997,-1.5420000000000016,-0.007999999999999119,-0.04200000000000159,64.833,66.042,64.875
64.833,18.725,54.117,7.167,3.671,146.333,46.083,27.825,82.458,0.25,27.571,2023-08-10,8,4,3,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.981886866731938,4.99269533096359,0.34600957185357656,70.208,76.042,20.058,58.833,6.504,3.567,145.458,46.583,70.361,5.6060660895167524,74.726,-5.375,-1.3329999999999984,-4.716000000000001,0.6630000000000003,0.10399999999999965,0.875,-0.5,-0.12100000000000222,0.8329999999999984,66.042,64.875,64.333
66.042,19.463,55.421,7.208,3.692,138.875,45.708,27.696,82.292,0.25,26.362,2023-08-11,8,5,3,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,3.018618377340692,4.94074916663209,0.35118456902618145,64.833,70.208,18.725,54.117,7.167,3.671,146.333,46.083,67.02766666666666,2.8198067900769903,72.64271428571429,1.2090000000000032,0.7379999999999995,1.304000000000002,0.04100000000000037,0.02100000000000035,-7.457999999999998,-0.375,-0.12899999999999778,-0.16599999999999682,64.875,64.333,63.0
64.875,18.533,50.421,6.225,3.317,136.208,44.833,27.567,81.458,0.25,30.821,2023-08-12,8,6,3,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,2.9721053429228346,4.9214980226297795,0.3675651018424863,66.042,64.833,19.463,55.421,7.208,3.692,138.875,45.708,65.25,0.6862135236438359,70.88085714285714,-1.1670000000000016,-0.9299999999999997,-5.0,-0.9830000000000005,-0.375,-2.6670000000000016,-0.875,-0.12900000000000134,-0.8340000000000032,64.333,63.0,61.708
64.333,18.938,56.238,6.192,3.275,135.375,46.583,27.604,80.792,0.25,30.992,2023-08-13,8,7,3,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,2.9926274586005124,4.915408444153235,0.33674739499982215,64.875,66.042,18.533,50.421,6.225,3.317,136.208,44.833,65.08333333333333,0.8733397582642644,68.91657142857142,-0.5420000000000016,0.4049999999999976,5.817,-0.032999999999999474,-0.04200000000000026,-0.8329999999999984,1.75,0.036999999999999034,-0.6659999999999968,63.0,61.708,55.875
63.0,17.638,54.304,7.288,3.887,136.708,49.042,27.725,83.833,0.0,25.95,2023-08-14,8,1,3,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2.9252025073634638,4.925135501360025,0.3248011196228639,64.333,64.875,18.938,56.238,6.192,3.275,135.375,46.583,64.06933333333333,0.9649074221734741,67.04757142857143,-1.3329999999999984,-1.2999999999999972,-1.9339999999999975,1.096,0.6120000000000001,1.3329999999999984,2.459000000000003,0.12100000000000222,3.040999999999997,61.708,55.875,53.708
61.708,16.229,58.358,8.125,4.758,136.375,46.292,27.558,84.583,0.25,20.2,2023-08-15,8,2,3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2.846594010550269,4.922714412723786,0.2780938346070804,63.0,64.333,17.638,54.304,7.288,3.887,136.708,49.042,63.013666666666666,1.3125533640069131,64.99985714285714,-1.2920000000000016,-1.4090000000000025,4.053999999999995,0.8369999999999997,0.871,-0.3329999999999984,-2.75,-0.1670000000000016,0.75,55.875,53.708,56.167
55.875,13.9,49.746,7.296,4.358,151.875,44.833,27.479,81.042,0.0,21.008,2023-08-16,8,3,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2.7013612129514133,5.029620594007336,0.2794194508101154,61.708,63.0,16.229,58.358,8.125,4.758,136.375,46.292,60.19433333333333,3.796023753003522,62.952285714285715,-5.832999999999998,-2.328999999999999,-8.611999999999995,-0.8289999999999997,-0.40000000000000036,15.5,-1.4590000000000032,-0.07900000000000063,-3.540999999999997,53.708,56.167,57.958
53.708,13.763,34.029,5.879,3.212,140.583,39.792,27.275,76.708,0.2,29.738,2023-08-17,8,4,3,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.692124050551951,4.952886117555086,0.4044491463163772,55.875,61.708,13.9,49.746,7.296,4.358,151.875,44.833,57.097,4.137627701960969,61.36299999999999,-2.1670000000000016,-0.13700000000000045,-15.716999999999999,-1.4170000000000007,-1.1459999999999995,-11.292000000000002,-5.040999999999997,-0.20400000000000063,-4.334000000000003,56.167,57.958,58.25
56.167,16.258,43.912,5.75,3.108,138.542,42.75,27.329,76.042,0.0,29.233,2023-08-18,8,5,3,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,2.8482758040861156,4.938365631216174,0.37024048096192386,53.708,55.875,13.763,34.029,5.879,3.212,140.583,39.792,55.25,1.3433685272610563,59.952285714285715,2.459000000000003,2.494999999999999,9.882999999999996,-0.12899999999999956,-0.10400000000000009,-2.040999999999997,2.9579999999999984,0.054000000000002046,-0.6659999999999968,57.958,58.25,56.042
57.958,15.692,59.079,6.354,3.512,132.25,49.208,27.171,78.833,0.1,25.308,2023-08-19,8,6,3,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,2.814929562729306,4.892227063045954,0.26561045379915027,56.167,53.708,16.258,43.912,5.75,3.108,138.542,42.75,55.94433333333333,2.1337315513833013,58.96414285714286,1.7909999999999968,-0.565999999999999,15.167000000000002,0.6040000000000001,0.4039999999999999,-6.292000000000002,6.457999999999998,-0.15800000000000125,2.790999999999997,58.25,56.042,55.0
58.25,15.329,63.867,7.317,4.0,125.917,47.0,27.304,78.958,0.0,22.567,2023-08-20,8,7,3,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,2.7929426681201726,4.843533329498985,0.2400144049352561,57.958,56.167,15.692,59.079,6.354,3.512,132.25,49.208,57.458333333333336,1.1278175088940507,58.09514285714287,0.2920000000000016,-0.36299999999999955,4.787999999999997,0.9630000000000001,0.488,-6.332999999999998,-2.2079999999999984,0.13299999999999912,0.125,56.042,55.0,57.042
56.042,14.479,53.238,6.467,3.683,127.792,44.708,27.392,79.667,0.0,25.704,2023-08-21,8,1,3,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2.7394842665917403,4.858198699939993,0.2719673917126864,58.25,57.958,15.329,63.867,7.317,4.0,125.917,47.0,57.416666666666664,1.1994154131776031,57.10114285714286,-2.2079999999999984,-0.8500000000000014,-10.628999999999998,-0.8500000000000005,-0.31700000000000017,1.875,-2.2920000000000016,0.08800000000000097,0.7090000000000032,55.0,57.042,58.208
55.0,14.621,40.808,6.367,3.508,128.083,41.708,27.167,80.5,0.25,26.079,2023-08-22,8,2,3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2.748616162848872,4.860455608314366,0.35828759066849636,56.042,58.25,14.479,53.238,6.467,3.683,127.792,44.708,56.43066666666667,1.6594943004928935,56.142857142857146,-1.0420000000000016,0.14200000000000124,-12.43,-0.09999999999999964,-0.17499999999999982,0.2909999999999968,-3.0,-0.22499999999999787,0.8329999999999984,57.042,58.208,62.917
57.042,15.867,40.0,7.017,3.3,142.083,38.5,26.85,81.458,0.25,27.608,2023-08-23,8,3,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2.8253590502758774,4.963424881462032,0.396675,55.0,56.042,14.621,40.808,6.367,3.508,128.083,41.708,56.028,1.0210719857263886,56.30957142857143,2.0420000000000016,1.2460000000000004,-0.8079999999999998,0.6500000000000004,-0.20800000000000018,14.0,-3.2079999999999984,-0.31700000000000017,0.9579999999999984,58.208,62.917,60.208
58.208,16.654,42.462,7.633,3.525,145.5,39.958,26.842,84.542,0.25,26.892,2023-08-24,8,4,3,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.870962386598041,4.987025428457122,0.39220950496914886,57.042,55.0,15.867,40.0,7.017,3.3,142.083,38.5,56.75,1.6238115654332976,56.95242857142858,1.1659999999999968,0.786999999999999,2.4620000000000033,0.6159999999999997,0.2250000000000001,3.4170000000000016,1.4579999999999984,-0.008000000000002672,3.084000000000003,62.917,60.208,58.75
62.917,17.983,48.267,8.358,3.954,133.292,43.292,26.796,84.083,0.25,23.033,2023-08-25,8,5,3,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,2.943543841808405,4.900016533623891,0.3725733938301531,58.208,57.042,16.654,42.462,7.633,3.525,145.5,39.958,59.389,3.1104625058074395,57.91671428571429,4.709000000000003,1.3290000000000006,5.805,0.7250000000000005,0.42900000000000027,-12.207999999999998,3.334000000000003,-0.045999999999999375,-0.4590000000000032,60.208,58.75,60.0
60.208,16.383,46.262,7.817,4.042,127.542,40.875,26.713,85.292,0.25,21.954,2023-08-26,8,6,3,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,2.8554927171394033,4.856255699181049,0.3541351433141671,62.917,58.208,17.983,48.267,8.358,3.954,133.292,43.292,60.44433333333333,2.3633790075582075,58.23814285714286,-2.709000000000003,-1.6000000000000014,-2.0050000000000026,-0.5410000000000004,0.08799999999999963,-5.75,-2.4170000000000016,-0.08299999999999841,1.2090000000000032,58.75,60.0,64.125
58.75,15.592,39.979,7.929,4.038,133.833,39.833,26.938,82.792,0.25,23.296,2023-08-27,8,7,3,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,2.8089206514871714,4.904036975639494,0.39000475249505995,60.208,62.917,16.383,46.262,7.817,4.042,127.542,40.875,60.625,2.114565912908228,58.30957142857143,-1.4579999999999984,-0.7909999999999986,-6.283000000000001,0.1120000000000001,-0.0039999999999995595,6.290999999999997,-1.0420000000000016,0.22499999999999787,-2.5,60.0,64.125,58.5
60.0,18.821,51.017,6.925,3.546,138.667,44.792,26.854,82.875,0.25,26.846,2023-08-28,8,1,3,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2.9867419817158583,4.939261017886025,0.3689162436050728,58.75,60.208,15.592,39.979,7.929,4.038,133.833,39.833,59.65266666666667,0.7886198915619158,58.875,1.25,3.229000000000001,11.038000000000004,-1.0040000000000004,-0.49200000000000044,4.834000000000003,4.959000000000003,-0.08399999999999963,0.08299999999999841,64.125,58.5,57.792
64.125,16.446,42.471,7.954,4.083,148.375,43.208,26.925,83.667,0.25,21.779,2023-08-29,8,2,3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2.859110396011027,5.006459922685775,0.3872289326834782,60.0,58.75,18.821,51.017,6.925,3.546,138.667,44.792,60.958333333333336,2.8127314719621945,60.17857142857143,4.125,-2.375,-8.546000000000006,1.029,0.5370000000000004,9.707999999999998,-1.5840000000000032,0.0710000000000015,0.7920000000000016,58.5,57.792,62.333
58.5,15.725,54.521,8.696,4.888,148.708,46.917,26.963,82.417,0.25,16.8,2023-08-30,8,3,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2.816904606014292,5.008686730211466,0.28842097540397277,64.125,60.0,16.446,42.471,7.954,4.083,148.375,43.208,60.875,2.9127950494384804,60.38685714285714,-5.625,-0.7210000000000019,12.050000000000004,0.742,0.8049999999999997,0.3329999999999984,3.709000000000003,0.038000000000000256,-1.25,57.792,62.333,62.75
57.792,16.925,72.083,8.9,5.171,140.458,45.625,26.975,81.292,0.2,16.217,2023-08-31,8,4,3,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.886196386485684,4.952002853235594,0.23479877363594748,58.5,64.125,15.725,54.521,8.696,4.888,148.708,46.917,60.139,3.470081122975889,60.32742857142858,-0.7079999999999984,1.200000000000001,17.561999999999998,0.20400000000000063,0.28300000000000036,-8.25,-1.2920000000000016,0.012000000000000455,-1.125,62.333,62.75,64.833
62.333,17.979,78.888,11.121,5.879,163.333,45.917,26.725,80.75,0.0,13.9,2023-09-01,9,5,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2.9433331047547826,5.101894856974957,0.22790538484940673,57.792,58.5,16.925,72.083,8.9,5.171,140.458,45.625,59.541666666666664,2.44314803754647,60.24399999999999,4.540999999999997,1.0539999999999985,6.805000000000007,2.221,0.7079999999999993,22.875,0.2920000000000016,-0.25,-0.5420000000000016,62.75,64.833,67.833
62.75,18.425,77.612,8.771,4.95,149.958,49.458,27.208,75.875,0.0,18.35,2023-09-02,9,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2.966560896253711,5.0170016524298715,0.237398855847034,62.333,57.792,17.979,78.888,11.121,5.879,163.333,45.917,60.958333333333336,2.7500404239513654,60.607142857142854,0.4170000000000016,0.4460000000000015,-1.2760000000000105,-2.3499999999999996,-0.9289999999999994,-13.375,3.540999999999997,0.482999999999997,-4.875,64.833,67.833,69.75
64.833,19.412,61.896,7.492,4.221,147.708,46.792,27.388,75.958,0.25,21.562,2023-09-03,9,7,3,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,3.016122963201725,5.001984651615466,0.31362285123432854,62.75,62.333,18.425,77.612,8.771,4.95,149.958,49.458,63.30533333333333,1.3393268209685358,61.476142857142854,2.0829999999999984,0.9869999999999983,-15.715999999999994,-1.2790000000000008,-0.7290000000000001,-2.25,-2.665999999999997,0.18000000000000327,0.08299999999999841,67.833,69.75,72.417
67.833,21.733,62.983,7.846,3.912,153.083,45.542,27.592,75.708,0.1,22.267,2023-09-04,9,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3.1238176133172093,5.037491418265254,0.3450613657653653,64.833,62.75,19.412,61.896,7.492,4.221,147.708,46.792,65.13866666666667,2.5552487811101607,62.595142857142854,3.0,2.3210000000000015,1.0869999999999962,0.3540000000000001,-0.30900000000000016,5.375,-1.25,0.20399999999999707,-0.25,69.75,72.417,69.792
69.75,20.546,60.746,9.442,4.779,165.0,46.5,27.638,78.417,0.25,17.738,2023-09-05,9,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,3.0701901844720005,5.111987788356544,0.33822803147532343,67.833,64.833,21.733,62.983,7.846,3.912,153.083,45.542,67.472,2.4782984081887127,63.398714285714284,1.9170000000000016,-1.1870000000000012,-2.2369999999999948,1.596,0.867,11.917000000000002,0.9579999999999984,0.04600000000000293,2.709000000000003,72.417,69.792,69.5
72.417,23.483,76.979,11.867,5.967,183.875,51.75,27.758,80.042,0.0,13.767,2023-09-06,9,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,3.1979789991552154,5.219679921030964,0.30505722339858926,69.75,67.833,20.546,60.746,9.442,4.779,165.0,46.5,70.0,2.3022030753236438,65.38685714285714,2.6670000000000016,2.937000000000001,16.232999999999997,2.4250000000000007,1.1879999999999997,18.875,5.25,0.11999999999999744,1.625,69.792,69.5,64.625
69.792,20.192,66.262,9.383,4.587,153.958,50.5,28.25,80.333,0.0,19.354,2023-09-07,9,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,3.0536237519697687,5.043154112458919,0.3047297093356675,72.417,69.75,23.483,76.979,11.867,5.967,183.875,51.75,70.653,1.5278131430346322,67.10114285714285,-2.625,-3.2910000000000004,-10.716999999999999,-2.4840000000000018,-1.38,-29.917,-1.25,0.4920000000000009,0.2909999999999968,69.5,64.625,55.375
69.5,21.321,64.862,8.2,4.083,157.417,50.125,28.1,80.875,0.0,23.242,2023-09-08,9,5,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,3.1055279393768753,5.065230796853923,0.3287132681693442,69.792,72.417,20.192,66.262,9.383,4.587,153.958,50.5,70.56966666666666,1.6064857090440414,68.125,-0.2920000000000016,1.1290000000000013,-1.4000000000000057,-1.1829999999999998,-0.5039999999999996,3.459000000000003,-0.375,-0.14999999999999858,0.5420000000000016,64.625,55.375,57.042
64.625,16.108,49.363,7.725,3.912,154.917,46.958,28.037,79.292,0.0,25.154,2023-09-09,9,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2.839546190364662,5.049323814377979,0.32631728217490835,69.5,69.792,21.321,64.862,8.2,4.083,157.417,50.125,67.97233333333334,2.902549970864224,68.39285714285714,-4.875,-5.213000000000001,-15.498999999999995,-0.47499999999999964,-0.17100000000000026,-2.5,-3.1670000000000016,-0.06300000000000239,-1.5829999999999984,55.375,57.042,59.708
55.375,14.171,32.779,7.337,3.767,152.167,48.417,27.942,80.25,0.0,26.112,2023-09-10,9,7,3,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,2.719385710765956,5.031528829403828,0.4323194728332163,64.625,69.5,16.108,49.363,7.725,3.912,154.917,46.958,63.166666666666664,7.174535408886494,67.04171428571429,-9.25,-1.9370000000000012,-16.583999999999996,-0.3879999999999999,-0.14500000000000002,-2.75,1.4590000000000032,-0.09499999999999886,0.9579999999999984,57.042,59.708,57.125
57.042,16.071,37.204,6.792,3.613,130.083,49.833,28.025,77.75,0.0,26.633,2023-09-11,9,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,2.837381117398616,4.875830710355411,0.43196968067949687,55.375,64.625,14.171,32.779,7.337,3.767,152.167,48.417,59.014,4.93023457860117,65.50014285714285,1.6670000000000016,1.9000000000000021,4.424999999999997,-0.5449999999999999,-0.15399999999999991,-22.084000000000003,1.4159999999999968,0.08299999999999841,-2.5,59.708,57.125,60.875
59.708,16.15,35.725,6.504,3.558,119.167,50.75,27.992,75.708,0.0,25.188,2023-09-12,9,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2.8419981736119486,4.788882441978151,0.4520643806857942,57.042,55.375,16.071,37.204,6.792,3.613,130.083,49.833,57.375,2.185609525975628,64.06557142857143,2.665999999999997,0.07899999999999707,-1.4789999999999992,-0.28800000000000026,-0.05500000000000016,-10.915999999999997,0.9170000000000016,-0.0329999999999977,-2.0420000000000016,57.125,60.875,63.583
57.125,16.121,35.729,7.333,3.883,134.792,48.75,27.842,78.25,0.25,20.642,2023-09-13,9,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,2.8403057802226805,4.911124303227321,0.45120210473285005,59.708,57.042,16.15,35.725,6.504,3.558,119.167,50.75,57.958333333333336,1.5158239783591234,61.88100000000001,-2.5829999999999984,-0.028999999999999915,0.003999999999997783,0.8290000000000006,0.3250000000000002,15.625,-2.0,-0.15000000000000213,2.5420000000000016,60.875,63.583,57.042
60.875,17.638,40.988,9.05,4.883,156.625,43.125,27.796,80.75,0.1,16.071,2023-09-14,9,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.9252025073634638,5.060218794285084,0.4303210695813409,57.125,59.708,16.121,35.729,7.333,3.883,134.792,48.75,59.236,1.919039603560741,60.607142857142854,3.75,1.517000000000003,5.259,1.7170000000000005,1.0,21.833,-5.625,-0.045999999999999375,2.5,63.583,57.042,64.583
63.583,17.35,43.262,10.667,5.879,167.333,43.667,27.829,81.458,0.0,13.683,2023-09-15,9,5,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2.9096295745005794,5.125944160407269,0.4010447968193796,60.875,57.125,17.638,40.988,9.05,4.883,156.625,43.125,60.52766666666667,3.2429803165248026,59.76185714285714,2.7079999999999984,-0.28800000000000026,2.274000000000001,1.616999999999999,0.9959999999999996,10.707999999999998,0.5420000000000016,0.03300000000000125,0.7079999999999984,57.042,64.583,66.792
57.042,16.104,37.788,8.408,4.829,145.208,44.25,28.5,78.875,0.25,17.346,2023-09-16,9,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2.8393123542826895,4.985030265380861,0.42616703715465226,63.583,60.875,17.35,43.262,10.667,5.879,167.333,43.667,60.5,3.286584701484807,58.67857142857143,-6.540999999999997,-1.2460000000000022,-5.474000000000004,-2.2590000000000003,-1.0499999999999998,-22.125,0.5829999999999984,0.6709999999999994,-2.5829999999999984,64.583,66.792,66.583
64.583,20.604,58.717,9.4,5.142,157.958,48.875,28.946,78.542,0.0,19.908,2023-09-17,9,7,3,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,3.0728784827306446,5.06864001638283,0.3509034862135327,57.042,63.583,16.104,37.788,8.408,4.829,145.208,44.25,61.736,4.095757194955947,59.99399999999999,7.540999999999997,4.5,20.929000000000002,0.9920000000000009,0.3130000000000006,12.75,4.625,0.4460000000000015,-0.3329999999999984,66.792,66.583,76.625
66.792,19.646,74.404,11.254,5.375,184.75,51.292,29.279,79.917,0.0,19.754,2023-09-18,9,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3.0275215960433983,5.224401683597868,0.26404494382022475,64.583,57.042,20.604,58.717,9.4,5.142,157.958,48.875,62.80566666666667,5.112221663168204,61.38685714285714,2.209000000000003,-0.9579999999999984,15.686999999999998,1.8539999999999992,0.23299999999999965,26.792,2.4170000000000016,0.3329999999999984,1.375,66.583,76.625,75.333
66.583,22.371,72.525,15.754,6.158,249.083,55.625,29.792,77.0,0.0,20.017,2023-09-19,9,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,3.151495937536888,5.5217928627624415,0.308459152016546,66.792,64.583,19.646,74.404,11.254,5.375,184.75,51.292,65.986,1.2195191675539643,62.36899999999999,-0.20900000000000318,2.724999999999998,-1.8789999999999907,4.5,0.7830000000000004,64.333,4.332999999999998,0.5130000000000017,-2.9170000000000016,76.625,75.333,74.125
76.625,24.088,65.767,21.717,6.508,309.042,42.917,28.871,80.833,0.25,17.583,2023-09-20,9,3,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,3.2223896441679973,5.736707772173049,0.3662627153435614,66.583,66.792,22.371,72.525,15.754,6.158,249.083,55.625,70.0,5.738369890485422,65.15471428571428,10.042000000000002,1.7170000000000023,-6.75800000000001,5.962999999999999,0.34999999999999964,59.958999999999975,-12.707999999999998,-0.9210000000000029,3.8329999999999984,75.333,74.125,73.875
75.333,19.904,44.425,20.6,10.154,330.333,73.042,29.483,79.458,0.25,11.892,2023-09-21,9,4,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,3.0399405282183114,5.803123911951741,0.44803601575689367,76.625,66.583,24.088,65.767,21.717,6.508,309.042,42.917,72.847,5.463111567598478,67.22014285714286,-1.2920000000000016,-4.184000000000001,-21.342,-1.1169999999999973,3.646,21.291000000000054,30.125,0.6120000000000019,-1.375,74.125,73.875,91.667
74.125,24.575,73.587,21.629,10.054,298.583,57.167,28.246,85.333,0.0,10.233,2023-09-22,9,5,3,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,3.2416153118376902,5.70239150771006,0.33395844374685746,75.333,76.625,19.904,44.425,20.6,10.154,330.333,73.042,75.361,1.2502351778873684,68.72614285714285,-1.2079999999999984,4.670999999999999,29.162000000000006,1.029,-0.09999999999999964,-31.75,-15.875,-1.2370000000000019,5.875,73.875,91.667,146.958
73.875,24.867,92.404,13.538,6.283,199.667,52.333,28.971,82.958,0.0,13.588,2023-09-23,9,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,3.2529680250359703,5.3016468177689,0.2691117267650751,74.125,75.333,24.575,73.587,21.629,10.054,298.583,57.167,74.44433333333333,0.7796931020349177,71.13085714285714,-0.25,0.2920000000000016,18.816999999999993,-8.091000000000001,-3.771,-98.91600000000003,-4.834000000000003,0.7250000000000014,-2.375,91.667,146.958,171.292
91.667,42.2,119.752,10.154,4.804,185.375,58.917,28.488,77.458,0.0,19.004,2023-09-24,9,7,3,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,3.765840495250065,5.227760773084903,0.21445813746664974,73.875,74.125,24.867,92.404,13.538,6.283,199.667,52.333,79.889,10.200813104847331,75.0,17.792,17.333000000000002,104.37100000000001,-3.3840000000000003,-1.479,-14.292000000000002,6.584000000000003,-0.48300000000000054,-5.5,146.958,171.292,120.25
146.958,55.1315,119.752,13.583,5.688,232.167,65.292,27.888,74.792,0.0,15.292,2023-09-25,9,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,4.272197817676504,5.45175493502897,0.24001045900782048,91.667,73.875,42.2,196.775,10.154,4.804,185.375,58.917,104.16666666666667,38.11118565898137,86.45228571428571,55.291,28.479,97.708,3.4290000000000003,0.8839999999999995,46.792,6.375,-0.5999999999999979,-2.665999999999997,171.292,120.25,97.958
171.292,55.1315,119.752,29.621,11.838,496.542,68.25,26.867,75.792,0.0,10.188,2023-09-26,9,2,3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,4.137228429620772,6.209679975145854,0.26809787928221857,146.958,91.667,70.679,294.483,13.583,5.688,232.167,65.292,136.639,40.80314297943235,101.41071428571429,24.334000000000003,-9.050000000000004,-64.608,16.037999999999997,6.1499999999999995,264.375,2.9579999999999984,-1.0210000000000008,1.0,120.25,97.958,86.5
